episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1355, 1492.3389125168324, 1, 13.044876824998937, 317, 763169,                                             763169, 15.412111282348633, 208.22344970703125
1356, 1995.1989791989326, 1, 19.582579455003724, 467, 763636,                                             763636, 15.522652626037598, 207.75193786621094
1357, -222.05152308940887, 1, 37.14016392000485, 893, 764529,                                             764529, 15.732863426208496, 208.0325164794922
1358, -6261.897950410843, 2, 31.88038679800229, 771, 765300,                                             765300, 16.206222534179688, 208.64151000976562
1359, -2777.8909715414047, 2, 7.201643640000839, 169, 765469,                                             765469, 14.525898933410645, 208.9322967529297
1360, 2340.1252784132957, 1, 5.118134375996306, 121, 765590,                                             765590, 14.443587303161621, 209.8190460205078
1361, -3105.9431698322296, 2, 4.125316229001328, 96, 765686,                                             765686, 15.518952369689941, 205.86114501953125
1362, 1579.6074460148811, 1, 16.221997498003475, 392, 766078,                                             766078, 15.592361450195312, 207.73048400878906
1363, -3251.004175424576, 3, 18.384059331998287, 436, 766514,                                             766514, 16.83480453491211, 207.1398162841797
1364, 1030.291081905365, 1, 22.510597592998238, 528, 767042,                                             767042, 15.488410949707031, 205.474365234375
1365, -683.9641634374857, 1, 31.64453629500349, 749, 767791,                                             767791, 15.993877410888672, 206.69078063964844
1366, 1915.5112119913101, 1, 13.56794420600636, 321, 768112,                                             768112, 15.917813301086426, 208.98284912109375
1367, 2243.2794323563576, 1, 9.971353572997032, 237, 768349,                                             768349, 16.408479690551758, 208.68724060058594
1368, 1978.451857239008, 1, 10.230286288999196, 241, 768590,                                             768590, 16.000370025634766, 205.21743774414062
1369, -576.6409987807274, 1, 32.68653437100147, 782, 769372,                                             769372, 14.775415420532227, 206.69007873535156
1370, 747.9725166857243, 1, 30.530136230001517, 728, 770100,                                             770100, 15.58981990814209, 206.21243286132812
1371, 1222.2396656274796, 1, 21.981962329002272, 523, 770623,                                             770623, 15.486639022827148, 207.453369140625
1372, -14755.580555975437, 2, 60.26848841199535, 1438, 772061,                                             772061, 15.459900856018066, 205.7962646484375
1373, -4010.71108853817, 2, 12.162566965002043, 287, 772348,                                             772348, 16.246082305908203, 208.7945556640625
1374, 2276.1005793213844, 1, 5.78531083100097, 137, 772485,                                             772485, 15.913763046264648, 206.7514190673828
1375, 1044.4205290228128, 1, 21.666854645998683, 512, 772997,                                             772997, 15.824190139770508, 205.40234375
1376, 1522.2712211608887, 1, 24.2433301189958, 569, 773566,                                             773566, 16.156177520751953, 206.25338745117188
1377, 1154.6430933475494, 1, 19.27004066099471, 456, 774022,                                             774022, 15.453381538391113, 205.178955078125
1378, 1534.9539738595486, 1, 21.004431645000295, 502, 774524,                                             774524, 15.289617538452148, 204.9820556640625
1379, -18916.030736207962, 2, 57.69750988300075, 1373, 775897,                                             775897, 15.255633354187012, 206.86619567871094
1380, 1670.056564539671, 1, 18.997454479002045, 450, 776347,                                             776347, 15.319730758666992, 206.88990783691406
1381, -2893.3203901052475, 2, 11.013021368999034, 255, 776602,                                             776602, 15.096574783325195, 205.70333862304688
1382, -2738.4853605031967, 3, 11.362565961993823, 268, 776870,                                             776870, 16.404560089111328, 205.5388946533203
1383, 2206.0962364971638, 1, 7.014304306998383, 166, 777036,                                             777036, 14.66329288482666, 204.06935119628906
1384, 810.7531100213528, 1, 10.936660635001317, 260, 777296,                                             777296, 14.860209465026855, 205.29159545898438
1385, -2856.0072952508926, 2, 3.3882399009962683, 78, 777374,                                             777374, 15.166855812072754, 202.44454956054688
1386, 1956.8696731626987, 1, 15.186671998999373, 357, 777731,                                             777731, 14.602569580078125, 205.38851928710938
1387, 1341.1648083925247, 1, 22.6749176519952, 541, 778272,                                             778272, 15.780818939208984, 205.63278198242188
1388, -3069.6724747419357, 3, 6.5399950289938715, 149, 778421,                                             778421, 14.487768173217773, 206.22122192382812
1389, 2010.4951026439667, 1, 9.026684394993936, 213, 778634,                                             778634, 15.10367488861084, 205.45228576660156
1390, 1176.0399497747421, 1, 19.603829232000862, 460, 779094,                                             779094, 16.170639038085938, 205.4673309326172
1391, 1720.415943324566, 1, 18.206472660000145, 425, 779519,                                             779519, 16.50969123840332, 205.30703735351562
1392, -3998.7752631902695, 2, 10.812145898999006, 260, 779779,                                             779779, 15.872122764587402, 207.2142333984375
1393, 796.8582357168198, 1, 11.028528859002108, 259, 780038,                                             780038, 15.0554780960083, 203.94190979003906
1394, 1799.9152064919472, 1, 20.81920058900141, 495, 780533,                                             780533, 14.799339294433594, 204.38380432128906
1395, -525.7282819151878, 1, 34.318293539996375, 813, 781346,                                             781346, 15.102316856384277, 204.8477020263672
1396, 1217.378004848957, 1, 21.009218505001627, 494, 781840,                                             781840, 15.907084465026855, 205.35372924804688
1397, -3063.970171570778, 3, 7.340606719997595, 170, 782010,                                             782010, 16.743318557739258, 204.8301544189453
1398, -2512.929690182209, 3, 10.205524799996056, 240, 782250,                                             782250, 15.82856559753418, 206.70030212402344
1399, -3034.43319606781, 2, 7.2059133000002475, 168, 782418,                                             782418, 15.556960105895996, 206.2444610595703
1400, 1990.6955879330635, 1, 10.33950186099537, 237, 782655,                                             782655, 15.93968391418457, 205.67532348632812
1401, -4430.304436266422, 2, 22.775381857994944, 553, 783208,                                             783208, 15.67892074584961, 205.13742065429688
1402, 528.9034887552261, 1, 21.841747774000396, 527, 783735,                                             783735, 15.973617553710938, 204.2234344482422
1403, -11782.657764911652, 2, 25.028420549002476, 598, 784333,                                             784333, 15.86541748046875, 205.79078674316406
1404, 2173.992866694927, 1, 6.995413589000236, 166, 784499,                                             784499, 15.256266593933105, 205.4903564453125
1405, 1727.733844846487, 1, 21.609161877997394, 509, 785008,                                             785008, 15.498254776000977, 203.77061462402344
1406, -3707.2957379817963, 1, 45.59568888400099, 1081, 786089,                                             786089, 15.487278938293457, 204.25466918945312
1407, -3001.3006958961487, 2, 8.361984791998111, 196, 786285,                                             786285, 15.194168090820312, 204.57968139648438
1408, 2377.7224083542824, 1, 4.994085733000247, 113, 786398,                                             786398, 15.549383163452148, 206.64935302734375
1409, 1750.341578900814, 1, 15.573290481996082, 368, 786766,                                             786766, 15.570756912231445, 204.43885803222656
1410, 1070.2187558412552, 1, 18.648868338998, 446, 787212,                                             787212, 15.69361400604248, 204.15589904785156
1411, 1332.065212547779, 1, 21.563178318996506, 512, 787724,                                             787724, 14.823202133178711, 205.6693115234375
1412, -6077.237110137939, 2, 26.28827201900276, 625, 788349,                                             788349, 15.060881614685059, 204.8447265625
1413, -7852.5968349576, 2, 38.31170763299451, 903, 789252,                                             789252, 15.425769805908203, 205.3983612060547
1414, 1706.667036563158, 1, 18.845144597995386, 444, 789696,                                             789696, 15.022391319274902, 206.53814697265625
1415, -2999.148006439209, 3, 15.390195145999314, 356, 790052,                                             790052, 15.788188934326172, 204.97727966308594
1416, 1343.7257474064827, 1, 18.203535062006267, 435, 790487,                                             790487, 15.720993995666504, 206.90582275390625
1417, 1539.5854333639145, 1, 21.833048964006593, 516, 791003,                                             791003, 15.692231178283691, 206.366943359375
1418, 500.2687597870827, 1, 32.87010693400225, 780, 791783,                                             791783, 15.420995712280273, 204.9564971923828
1419, 471.7623638808727, 1, 15.8509353729969, 365, 792148,                                             792148, 15.89730167388916, 205.83026123046875
1420, 41.64500540494919, 1, 26.62828298599925, 621, 792769,                                             792769, 15.081432342529297, 205.99185180664062
1421, -2425.0537657141685, 1, 54.615372383996146, 1274, 794043,                                             794043, 15.742677688598633, 206.667724609375
1422, -383.8020505607128, 1, 28.526824269996723, 670, 794713,                                             794713, 15.784626007080078, 203.81532287597656
1423, -3367.664900779724, 3, 9.003485995002848, 209, 794922,                                             794922, 15.599370002746582, 205.69361877441406
1424, 2094.3478568792343, 1, 12.948239297998953, 299, 795221,                                             795221, 15.439778327941895, 204.3093719482422
1425, -3483.072630226612, 2, 16.662867056002142, 396, 795617,                                             795617, 15.612922668457031, 203.89149475097656
1426, 2259.31537553668, 1, 6.924638828000752, 157, 795774,                                             795774, 14.63427448272705, 204.0491485595703
1427, -3089.6600416898727, 3, 13.37388132599881, 308, 796082,                                             796082, 15.048219680786133, 203.30181884765625
1428, 635.5279211997986, 1, 20.467129723001563, 485, 796567,                                             796567, 15.760258674621582, 204.3943634033203
1429, -2770.2080801725388, 2, 9.409814876999008, 223, 796790,                                             796790, 15.32786750793457, 204.5554962158203
1430, 1639.7054135203362, 1, 19.67187916799594, 455, 797245,                                             797245, 15.243011474609375, 203.4586181640625
1431, -4975.512085616589, 2, 35.13830642600078, 834, 798079,                                             798079, 15.286378860473633, 203.2129364013672
1432, 2251.1994947195053, 1, 10.163310447002004, 234, 798313,                                             798313, 14.925888061523438, 201.77847290039062
1433, -9429.473487019539, 2, 49.657725778000895, 1174, 799487,                                             799487, 15.712471008300781, 202.07237243652344
1434, 1949.169697880745, 1, 14.798397436999949, 347, 799834,                                             799834, 16.64706802368164, 202.4190673828125
1435, 802.2250216603279, 1, 35.47894167199411, 836, 800670,                                             800670, 15.302605628967285, 202.44520568847656
1436, -9968.491254329681, 3, 29.123407967003004, 687, 801357,                                             801357, 15.25686264038086, 200.9175262451172
1437, 2073.0253018140793, 1, 8.330358169994724, 196, 801553,                                             801553, 14.675924301147461, 202.42123413085938
1438, 1652.749724149704, 1, 17.596858395998424, 409, 801962,                                             801962, 15.703224182128906, 202.87371826171875
1439, 1989.7906929850578, 1, 16.073374232000788, 375, 802337,                                             802337, 14.978568077087402, 202.201416015625
1440, -1487.0190871059895, 1, 30.26316541399865, 715, 803052,                                             803052, 15.121087074279785, 202.72970581054688
1441, -3272.8580146431923, 2, 16.402638325002044, 380, 803432,                                             803432, 15.302010536193848, 203.78759765625
1442, -3043.5825831890106, 3, 12.160179024001991, 279, 803711,                                             803711, 14.882481575012207, 202.2183837890625
1443, -2892.78327780962, 2, 9.599325891998888, 222, 803933,                                             803933, 15.329570770263672, 201.7372589111328
1444, 1986.5399149656296, 1, 12.767206552998687, 296, 804229,                                             804229, 15.2943696975708, 200.1122283935547
1445, -3211.897849917412, 3, 17.45284974599781, 404, 804633,                                             804633, 15.554813385009766, 201.49806213378906
1446, 1048.244138777256, 1, 20.878619021001214, 491, 805124,                                             805124, 15.721765518188477, 203.02291870117188
1447, -11006.87876534462, 2, 24.664322902994172, 583, 805707,                                             805707, 15.220775604248047, 202.88882446289062
1448, 2070.5226665735245, 1, 11.945719604998885, 281, 805988,                                             805988, 15.393260955810547, 204.35757446289062
1449, 1932.105777323246, 1, 13.192713144002482, 303, 806291,                                             806291, 16.243572235107422, 206.31674194335938
1450, 1316.9961352348328, 1, 18.01653143099975, 420, 806711,                                             806711, 15.348827362060547, 204.51239013671875
1451, 1859.5103377699852, 1, 15.057963463994383, 349, 807060,                                             807060, 15.115791320800781, 204.96339416503906
1452, 2032.5406577587128, 1, 11.370044445997337, 266, 807326,                                             807326, 15.740893363952637, 203.47496032714844
1453, 1866.2122076451778, 1, 19.271333554999728, 451, 807777,                                             807777, 15.415535926818848, 203.8846893310547
1454, -3681.198358476162, 3, 19.400079564999032, 452, 808229,                                             808229, 15.178712844848633, 204.29345703125
1455, 1550.729465007782, 1, 14.65600704800454, 337, 808566,                                             808566, 14.961651802062988, 205.62527465820312
1456, -4131.425703883171, 3, 6.132771103002597, 139, 808705,                                             808705, 14.859682083129883, 202.3974609375
1457, -2798.3617882728577, 2, 8.998816685998463, 204, 808909,                                             808909, 16.01146697998047, 204.7218475341797
1458, 1082.9718872606754, 1, 12.61861214000237, 297, 809206,                                             809206, 14.668590545654297, 204.3513946533203
1459, -4199.210475564003, 3, 23.22364411000308, 546, 809752,                                             809752, 15.977474212646484, 204.75421142578125
1460, 2271.4449858367443, 1, 9.81186465999781, 225, 809977,                                             809977, 15.426602363586426, 203.8932647705078
1461, -19.944030165672302, 1, 37.96140745800221, 887, 810864,                                             810864, 16.076635360717773, 204.9213409423828
1462, -2667.8792684078217, 3, 6.604716044996167, 151, 811015,                                             811015, 16.08925437927246, 205.7102508544922
1463, 1792.3762132525444, 1, 14.787062615003379, 350, 811365,                                             811365, 15.615982055664062, 205.96243286132812
1464, -4106.290671885014, 3, 14.608131250999577, 344, 811709,                                             811709, 15.9855318069458, 205.29928588867188
1465, 123.43180480599403, 1, 15.828456155999447, 371, 812080,                                             812080, 15.227937698364258, 203.5786895751953
1466, -2625.6202515661716, 1, 34.27437937800278, 804, 812884,                                             812884, 15.561244010925293, 204.96788024902344
1467, 1813.317484498024, 1, 18.06708775900188, 424, 813308,                                             813308, 15.712700843811035, 203.9689178466797
1468, -8167.25406563282, 2, 23.004311298995162, 546, 813854,                                             813854, 15.61467456817627, 203.7951202392578
1469, 2152.6731302440166, 1, 7.403944773999683, 174, 814028,                                             814028, 15.84230899810791, 205.58609008789062
1470, -2918.313453435898, 3, 12.633481878998282, 297, 814325,                                             814325, 15.868797302246094, 204.06431579589844
1471, 2118.621985733509, 1, 7.4787590709966025, 169, 814494,                                             814494, 15.713501930236816, 204.223876953125
1472, 76.82625895738602, 1, 35.57842556099786, 842, 815336,                                             815336, 15.420995712280273, 204.22337341308594
1473, 1754.9534877836704, 1, 12.774554417002946, 295, 815631,                                             815631, 16.32440948486328, 203.66160583496094
1474, -10919.71347695589, 2, 40.95780342500075, 957, 816588,                                             816588, 15.224014282226562, 202.43858337402344
1475, 1748.9446725845337, 1, 14.353434664997621, 329, 816917,                                             816917, 15.396174430847168, 203.9034423828125
1476, 1792.9135180264711, 1, 18.25453338999796, 427, 817344,                                             817344, 15.598108291625977, 204.03012084960938
1477, -7736.984444975853, 2, 18.209759156001383, 419, 817763,                                             817763, 15.091569900512695, 202.75621032714844
1478, -6917.7997398376465, 2, 44.2128393660023, 1034, 818797,                                             818797, 15.017361640930176, 202.10894775390625
1479, 2284.2530894875526, 1, 6.132623718003742, 140, 818937,                                             818937, 17.16014862060547, 201.99169921875
1480, 1274.6014394164085, 1, 13.419990098998824, 310, 819247,                                             819247, 14.920136451721191, 205.64353942871094
1481, -11924.211953222752, 4, 60.49289248499554, 1418, 820665,                                             820665, 15.854464530944824, 203.9513397216797
1482, 1055.2569314539433, 1, 21.280699404996994, 486, 821151,                                             821151, 15.26294231414795, 202.27650451660156
1483, 903.5553973019123, 1, 31.87560359100462, 746, 821897,                                             821897, 15.143168449401855, 201.8924102783203
1484, -7042.034452795982, 2, 36.1020153770005, 844, 822741,                                             822741, 15.101800918579102, 202.2724609375
1485, 1533.1017300486565, 1, 23.701223105999816, 550, 823291,                                             823291, 14.904890060424805, 203.48028564453125
1486, -148.16840514540672, 1, 34.45123507500102, 806, 824097,                                             824097, 15.335189819335938, 202.67459106445312
1487, 871.4045932888985, 1, 19.858033862998127, 464, 824561,                                             824561, 15.446393013000488, 201.35325622558594
1488, -2338.3610603809357, 3, 1.4926375680006458, 30, 824591,                                             824591, 12.06248664855957, 201.52369689941406
1489, 2125.748216509819, 1, 8.419620533997659, 198, 824789,                                             824789, 15.051724433898926, 202.1602020263672
1490, 842.2118148803711, 1, 25.423375064994616, 596, 825385,                                             825385, 14.682001113891602, 201.7493896484375
1491, -3243.899923682213, 2, 8.206420972994238, 191, 825576,                                             825576, 15.299948692321777, 201.2855224609375
1492, 2074.6616238355637, 1, 12.236388885998167, 288, 825864,                                             825864, 14.94704818725586, 201.3846435546875
1493, -1150.2207880020142, 1, 22.472321904002456, 525, 826389,                                             826389, 15.754968643188477, 201.3519287109375
1494, 1868.1170973181725, 1, 12.159001218999038, 281, 826670,                                             826670, 15.219804763793945, 200.79840087890625
1495, -794.9823527932167, 1, 47.433517411998764, 1109, 827779,                                             827779, 15.09979248046875, 201.5935821533203
1496, -1146.6842709481716, 1, 30.85199430499779, 719, 828498,                                             828498, 14.977609634399414, 202.84896850585938
1497, -3770.825936317444, 2, 9.813195966999047, 230, 828728,                                             828728, 15.236580848693848, 202.82554626464844
1498, 1621.7978624105453, 1, 18.87321304299985, 441, 829169,                                             829169, 14.535511016845703, 202.6328582763672
1499, -4937.822766840458, 3, 13.819377867002913, 321, 829490,                                             829490, 15.223563194274902, 202.20701599121094
1500, -5107.675832748413, 1, 45.74703437599965, 1064, 830554,                                             830554, 15.031942367553711, 202.43777465820312
1501, -3883.9311534166336, 1, 33.387532683002064, 778, 831332,                                             831332, 15.121506690979004, 202.77122497558594
1502, 1149.3974340558052, 1, 28.654724691004958, 666, 831998,                                             831998, 15.560235023498535, 203.08627319335938
1503, -4110.978774428368, 3, 21.061268424993614, 484, 832482,                                             832482, 15.149551391601562, 203.6021270751953
1504, 1206.135752826929, 1, 18.994098472001497, 435, 832917,                                             832917, 15.3314208984375, 202.9107208251953
1505, -13135.32100391388, 2, 37.569637420994695, 873, 833790,                                             833790, 15.651922225952148, 203.38412475585938
1506, 1956.1073609292507, 1, 15.224784412996087, 346, 834136,                                             834136, 15.211155891418457, 204.02734375
1507, -683.5337485074997, 1, 43.10801801500202, 1004, 835140,                                             835140, 15.84990119934082, 204.06251525878906
1508, 802.9861617386341, 1, 27.960935661001713, 638, 835778,                                             835778, 15.674888610839844, 203.60458374023438
1509, 706.1501564383507, 1, 30.467630565995933, 705, 836483,                                             836483, 15.021242141723633, 202.28807067871094
1510, -4783.855674773455, 2, 20.312041154997132, 464, 836947,                                             836947, 15.500611305236816, 203.47219848632812
1511, 1896.5088418722153, 1, 12.093372126000759, 278, 837225,                                             837225, 15.584612846374512, 199.68624877929688
1512, -3349.2647436857224, 2, 7.012313512001128, 159, 837384,                                             837384, 14.72152328491211, 204.74098205566406
1513, 2033.7953665852547, 1, 9.220755208996707, 213, 837597,                                             837597, 14.802242279052734, 201.0080108642578
1514, -2707.857927083969, 2, 6.386304922001727, 144, 837741,                                             837741, 16.453948974609375, 201.3238525390625
1515, 2387.8364013433456, 1, 5.131029272997694, 114, 837855,                                             837855, 15.852882385253906, 205.3337860107422
1516, -3667.5737191438675, 3, 10.619780620996607, 240, 838095,                                             838095, 15.64194393157959, 203.3325653076172
1517, 2278.9556992948055, 1, 6.338293380998948, 142, 838237,                                             838237, 15.01917552947998, 203.69110107421875
1518, 1961.0001808702946, 1, 13.234098945998994, 299, 838536,                                             838536, 14.850581169128418, 202.82420349121094
1519, 2059.312469482422, 1, 11.737526778997562, 268, 838804,                                             838804, 15.494982719421387, 205.7458038330078
1520, -7947.88594353199, 2, 31.327213905999088, 724, 839528,                                             839528, 15.608591079711914, 203.1616668701172
1521, 1670.8097342252731, 1, 12.237626567002735, 278, 839806,                                             839806, 15.198809623718262, 201.9102020263672
1522, -2909.8382449150085, 2, 3.913274778002233, 85, 839891,                                             839891, 15.028970718383789, 199.29478454589844
1523, -9938.316091656685, 2, 34.924993070999335, 812, 840703,                                             840703, 15.243054389953613, 202.54165649414062
1524, -3032.9794571995735, 2, 12.822541394998552, 295, 840998,                                             840998, 15.221123695373535, 202.6382293701172
1525, 2097.25979667902, 1, 8.786559421001584, 203, 841201,                                             841201, 14.991046905517578, 202.82894897460938
1526, 2043.2999740839005, 1, 11.638865421999071, 272, 841473,                                             841473, 14.699775695800781, 204.510986328125
1527, -4022.514389038086, 2, 17.200753329998406, 395, 841868,                                             841868, 15.315927505493164, 204.4617156982422
1528, 870.8477194309235, 1, 22.07692384099937, 506, 842374,                                             842374, 15.610840797424316, 204.8910369873047
1529, -392.7888463437557, 1, 42.32471651599917, 979, 843353,                                             843353, 14.842477798461914, 203.30859375
1530, -3064.5389841794968, 3, 5.546158932003891, 118, 843471,                                             843471, 14.88010025024414, 204.2962188720703
1531, 991.2586560249329, 1, 14.157005313994887, 329, 843800,                                             843800, 15.054903984069824, 203.94329833984375
1532, -8780.716303110123, 2, 35.33721240900195, 816, 844616,                                             844616, 15.302509307861328, 204.3144073486328
1533, -3366.2257026433945, 3, 15.172967972997867, 347, 844963,                                             844963, 14.901902198791504, 204.42855834960938
1534, 2211.402763724327, 1, 12.58444890899409, 284, 845247,                                             845247, 15.298975944519043, 205.85848999023438
1535, 2016.9304520785809, 1, 15.794718438002747, 357, 845604,                                             845604, 15.330730438232422, 204.2986297607422
1536, -5606.323106169701, 2, 36.943219540997234, 856, 846460,                                             846460, 15.297406196594238, 203.60324096679688
1537, -2962.181046962738, 2, 11.552600413000619, 260, 846720,                                             846720, 14.884145736694336, 204.1489715576172
1538, 2265.681992560625, 1, 9.750254740996752, 220, 846940,                                             846940, 16.678165435791016, 204.06544494628906
1539, 743.5031234920025, 1, 27.70458904899715, 643, 847583,                                             847583, 15.2728271484375, 205.18873596191406
1540, -483.83895894885063, 1, 28.315064552996773, 656, 848239,                                             848239, 15.399504661560059, 203.94662475585938
1541, -4306.568104684353, 2, 32.22306494599616, 745, 848984,                                             848984, 15.678544044494629, 204.7005615234375
1542, 2159.383621096611, 1, 8.192547227998148, 182, 849166,                                             849166, 16.306045532226562, 206.15029907226562
1543, 1252.717553973198, 1, 24.642516335996334, 557, 849723,                                             849723, 15.4003324508667, 205.561279296875
1544, 1715.1286578774452, 1, 19.262695787001576, 443, 850166,                                             850166, 15.102959632873535, 206.2260284423828
1545, 1911.682647228241, 1, 13.372302906005643, 305, 850471,                                             850471, 15.466718673706055, 204.9116973876953
1546, 1522.3561547398567, 1, 27.89678380999976, 644, 851115,                                             851115, 14.782134056091309, 204.3438262939453
1547, -5643.37485575676, 3, 31.24816424599703, 721, 851836,                                             851836, 15.966184616088867, 205.66795349121094
1548, -1703.4500500559807, 1, 38.356329709997226, 883, 852719,                                             852719, 15.39094066619873, 203.03469848632812
1549, -13930.082283318043, 2, 45.39376182799606, 1051, 853770,                                             853770, 15.418204307556152, 204.0432586669922
1550, 2057.1950996518135, 1, 13.158383961999789, 293, 854063,                                             854063, 14.795010566711426, 203.71580505371094
1551, -8279.419454216957, 4, 59.92787895800575, 1363, 855426,                                             855426, 15.6884126663208, 205.14205932617188
1552, 1966.3038015067577, 1, 14.782594014999631, 336, 855762,                                             855762, 15.9584321975708, 205.73611450195312
1553, -2829.266950368881, 2, 3.1731665569968754, 72, 855834,                                             855834, 15.124921798706055, 203.37411499023438
1554, 2136.6008113622665, 1, 11.943220876994019, 268, 856102,                                             856102, 14.947958946228027, 205.68569946289062
1555, 1759.7717779278755, 1, 14.431132790006814, 329, 856431,                                             856431, 16.02009391784668, 205.30062866210938
1556, 2061.2031502127647, 1, 13.381012255005771, 302, 856733,                                             856733, 16.040002822875977, 203.45867919921875
1557, 2064.4330982863903, 1, 14.028304088002187, 313, 857046,                                             857046, 15.95371150970459, 206.9163055419922
1558, -5.352853178977966, 1, 26.432323228000314, 599, 857645,                                             857645, 15.744949340820312, 204.7503662109375
1559, 330.54277354478836, 1, 42.14089459800016, 973, 858618,                                             858618, 15.488065719604492, 204.40858459472656
1560, 831.0297452807426, 1, 25.266377091000322, 577, 859195,                                             859195, 15.58591365814209, 202.7876434326172
1561, 1978.4405421316624, 1, 12.579814650998742, 289, 859484,                                             859484, 15.721461296081543, 204.11221313476562
1562, -5150.083287417889, 2, 29.433152667006652, 675, 860159,                                             860159, 15.27503776550293, 203.39004516601562
1563, 1551.7303838431835, 1, 21.484725741996954, 496, 860655,                                             860655, 15.295355796813965, 203.6692657470703
1564, 1377.561442732811, 1, 29.471211404001224, 658, 861313,                                             861313, 15.520755767822266, 203.83009338378906
1565, -363.37094497680664, 1, 33.8806488659975, 776, 862089,                                             862089, 14.69056224822998, 203.17913818359375
1566, -3667.5156610310078, 2, 28.330340592998255, 650, 862739,                                             862739, 14.83039665222168, 201.34169006347656
1567, -2695.9278305768967, 2, 6.935759568004869, 153, 862892,                                             862892, 15.369378089904785, 202.62200927734375
1568, 2216.8565895855427, 1, 7.128885888996592, 160, 863052,                                             863052, 15.742456436157227, 202.29061889648438
1569, 2174.5815437734127, 1, 10.79858149800566, 240, 863292,                                             863292, 14.974966049194336, 205.4005889892578
1570, -221.44226348400116, 1, 39.73213316300098, 914, 864206,                                             864206, 15.205339431762695, 202.57723999023438
1571, 1459.293844640255, 1, 24.495193345006555, 564, 864770,                                             864770, 15.485289573669434, 203.91244506835938
1572, 1089.211665481329, 1, 22.21948476900434, 504, 865274,                                             865274, 15.229567527770996, 201.91912841796875
1573, 1939.7176405489445, 1, 13.648759832001815, 315, 865589,                                             865589, 15.287893295288086, 202.4048309326172
1574, -2735.3056106567383, 3, 1.9709949719981523, 41, 865630,                                             865630, 16.41620635986328, 200.54678344726562
1575, -2647.3424689769745, 3, 11.416234855001676, 252, 865882,                                             865882, 13.662700653076172, 200.46681213378906
1576, 2163.684109210968, 1, 7.956041051998909, 179, 866061,                                             866061, 14.564926147460938, 203.11952209472656
1577, -3426.09602022171, 2, 18.06915764999576, 416, 866477,                                             866477, 15.299138069152832, 202.73155212402344
1578, -2587.568862348795, 1, 36.697363772000244, 844, 867321,                                             867321, 15.371488571166992, 203.2391357421875
1579, 930.3958397805691, 1, 32.260958141996525, 728, 868049,                                             868049, 15.354270935058594, 203.14083862304688
1580, 1064.5659263432026, 1, 17.848633838999376, 406, 868455,                                             868455, 15.680407524108887, 204.40933227539062
1581, -3651.074525117874, 3, 7.273609386997123, 160, 868615,                                             868615, 14.900350570678711, 202.75669860839844
1582, -5927.946761131287, 2, 14.63662882999779, 337, 868952,                                             868952, 14.992921829223633, 203.99818420410156
1583, 2377.568641126156, 1, 5.326876682003785, 117, 869069,                                             869069, 15.17233657836914, 203.2926483154297
1584, -2882.1190416812897, 2, 4.584898409004381, 102, 869171,                                             869171, 15.858657836914062, 202.968994140625
1585, 2125.8490489274263, 1, 11.816987598998821, 267, 869438,                                             869438, 15.433101654052734, 202.04669189453125
1586, 361.9542746245861, 1, 35.50939929099695, 816, 870254,                                             870254, 15.335716247558594, 203.65391540527344
1587, -97.39409683644772, 1, 52.06190854599845, 1195, 871449,                                             871449, 15.863758087158203, 204.5503387451172
1588, 1246.7167796492577, 1, 22.022715626000718, 497, 871946,                                             871946, 16.078414916992188, 204.75022888183594
1589, 31.047091349959373, 1, 31.331894246999582, 714, 872660,                                             872660, 15.50104808807373, 203.798583984375
1590, 1187.0761237740517, 1, 26.637559493996378, 600, 873260,                                             873260, 15.334625244140625, 201.36309814453125
1591, -3731.0764103531837, 3, 22.829717330001586, 524, 873784,                                             873784, 15.856050491333008, 202.17669677734375
1592, 2281.091399013996, 1, 9.745616407999478, 215, 873999,                                             873999, 15.075098037719727, 201.7047576904297
1593, -5013.447449088097, 3, 15.43183708700235, 348, 874347,                                             874347, 15.109819412231445, 201.1573028564453
1594, 2287.4055813252926, 1, 9.74855723100336, 218, 874565,                                             874565, 16.459674835205078, 202.8869171142578
1595, 406.3556004166603, 1, 31.124545819999184, 715, 875280,                                             875280, 15.53148078918457, 202.2718963623047
1596, -3019.706202149391, 3, 8.54464966699743, 187, 875467,                                             875467, 14.950658798217773, 200.9992218017578
1597, 2028.027126967907, 1, 10.214760623006441, 230, 875697,                                             875697, 14.860549926757812, 201.50851440429688
1598, -2458.486329972744, 1, 41.290430399996694, 942, 876639,                                             876639, 15.794836044311523, 202.34963989257812
1599, 522.9810541570187, 1, 30.692187009997724, 694, 877333,                                             877333, 15.189663887023926, 202.49612426757812
1600, 1054.6672683358192, 1, 14.995893031999003, 339, 877672,                                             877672, 15.567277908325195, 201.67689514160156
1601, 2010.9856559634209, 1, 17.902271786995698, 403, 878075,                                             878075, 15.602201461791992, 200.60333251953125
1602, -5299.408346951008, 2, 30.643902464005805, 692, 878767,                                             878767, 15.276460647583008, 203.23464965820312
1603, 2091.1654618382454, 1, 12.008587092001108, 275, 879042,                                             879042, 15.170269966125488, 201.19146728515625
1604, 1838.115242779255, 1, 14.77958341199701, 333, 879375,                                             879375, 15.30759048461914, 201.25352478027344
1605, 2093.0589262247086, 1, 11.024502679996658, 248, 879623,                                             879623, 15.663374900817871, 204.34117126464844
